id,name,person_name,designation
2035,"Apar Industries Ltd","Sanjiv Maheshwari","Additional Director"
2038,"Chemplast Sanmar Ltd","P S Jayaraman",Chairman
2038,"Chemplast Sanmar Ltd","S Gopal","Managing Director"
2038,"Chemplast Sanmar Ltd","S V Mony",Director
2038,"Chemplast Sanmar Ltd","V K Parthasarathy",Director
2038,"Chemplast Sanmar Ltd","M N Radhakrishnan",Director
2038,"Chemplast Sanmar Ltd","M S Sekhar",Director
2038,"Chemplast Sanmar Ltd","M Raman","Company Secretary"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","K S Raju","Chairman & Managing Director"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","Ashok Chopra",Nominee
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","B K Batra","Nominee (IDBI)"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","Chandra Pal Singh Yadav","Nominee (KRIBHCO)"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","N C B Nath",Director
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","M P Radhakrishnan","Nominee (SBI)"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","S R Ramakrishnan",Director
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","K Rahul Raju","Joint Managing Director"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","M Ramakanth","Vice President & CS"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","Sunil Sharma","Nominee (Andhra Pradesh Govt)"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","S P Arora","Nominee (IFCI)"
2089,"Nagarjuna Fertilizers & Chemicals Ltd (Merged)","Yogesh Rastogi","Nominee (ICICI)"
2110,"Amara Raja Batteries Ltd","Ramachandra N Galla",Chairman
2110,"Amara Raja Batteries Ltd","Jayadev Galla","Managing Director"
2110,"Amara Raja Batteries Ltd","Shu Qing Yang",Director
2110,"Amara Raja Batteries Ltd","P Lakshmana Rao",Director
2110,"Amara Raja Batteries Ltd","Nagarjun Valluripalli",Director
2110,"Amara Raja Batteries Ltd","N Ramanathan","Company Secretary"
2110,"Amara Raja Batteries Ltd","N Sri Vishnu Raju",Director
2110,"Amara Raja Batteries Ltd","T R Narayanaswamy",Director
2110,"Amara Raja Batteries Ltd","Craig W Rigby",Director
2110,"Amara Raja Batteries Ltd","Raymond J Brown","Additional Director"
2163,"Cholamandalam Investment & Finance Company Ltd","R V Kanoria",Director
2163,"Cholamandalam Investment & Finance Company Ltd","Indresh Narain",Director
2163,"Cholamandalam Investment & Finance Company Ltd","N Srinivasan","Vice Chairman"
2163,"Cholamandalam Investment & Finance Company Ltd","P Sujatha","Company Secretary"
2163,"Cholamandalam Investment & Finance Company Ltd","M B N Rao",Chairman
2163,"Cholamandalam Investment & Finance Company Ltd","L Ramkumar","Additional Director"
2163,"Cholamandalam Investment & Finance Company Ltd","Vellayan Subbiah","Managing Director"
2163,"Cholamandalam Investment & Finance Company Ltd","V Srinivas Rangan",Director
2167,"ISGEC Heavy Engineering  Ltd","Vinod K Nagpal",Director
2167,"ISGEC Heavy Engineering  Ltd","Aditya Puri","Managing Director"
2167,"ISGEC Heavy Engineering  Ltd","S K Khorana","Executive Director & CS"
2167,"ISGEC Heavy Engineering  Ltd","Nina Puri","Whole-time Director"
2167,"ISGEC Heavy Engineering  Ltd","Tahir Hasan",Director
2167,"ISGEC Heavy Engineering  Ltd","C R Thompson",Director
2167,"ISGEC Heavy Engineering  Ltd","Arun Kathpalia",Director
2167,"ISGEC Heavy Engineering  Ltd","Vinod Kumar Sachdeva",Director
2167,"ISGEC Heavy Engineering  Ltd","Ranjit Puri",Chairman
2191,"Maharashtra Seamless Ltd","D P Jindal",Chairman
2191,"Maharashtra Seamless Ltd","Saket Jindal","Managing Director"
2191,"Maharashtra Seamless Ltd","U C Agarwal",Director
2191,"Maharashtra Seamless Ltd","D K Parikh",Director
2191,"Maharashtra Seamless Ltd","S P Raj","Whole-time Director"
2191,"Maharashtra Seamless Ltd","D C Gupta","Company Secretary"
2191,"Maharashtra Seamless Ltd","Sanjeev Ajaykumar Rungta",Director
2208,"Balrampur Chini Mills Ltd","Kamal Nayan Saraogi","Chairman Emeritus"
2208,"Balrampur Chini Mills Ltd","Naresh Chandra",Chairman
2208,"Balrampur Chini Mills Ltd","Vivek Saraogi","Managing Director"
2208,"Balrampur Chini Mills Ltd","Meenakshi Saraogi","Joint Managing Director"
2208,"Balrampur Chini Mills Ltd","R K Choudhury",Director
2208,"Balrampur Chini Mills Ltd","R Vasudevan",Director
2208,"Balrampur Chini Mills Ltd","Kishor Shah","CFO & Director"
2208,"Balrampur Chini Mills Ltd","Arvind Krishna Saxena","Whole-time Director"
2208,"Balrampur Chini Mills Ltd","S K Agrawala","Company Secretary"
2208,"Balrampur Chini Mills Ltd","R N Das","Independent Director"
2227,"Welspun India Ltd","B K Goenka",Chairman
2227,"Welspun India Ltd","Dadi B Engineer",Director
2227,"Welspun India Ltd","A K Dasgupta",Director
2227,"Welspun India Ltd","R R Mandawewala","Managing Director"
2227,"Welspun India Ltd","Shashikant Thorat","Company Secretary"
2227,"Welspun India Ltd","Arun Todarwal",Nominee
2227,"Welspun India Ltd","Ram Gopal Sharma",Director
2227,"Welspun India Ltd","Shailendra G Nadkarni","Nominee (IDBI)"
2255,"Gujarat Gas Company Ltd","Hasmukh Shah",Chairman
2255,"Gujarat Gas Company Ltd","Pradip Khandwalla",Director
2255,"Gujarat Gas Company Ltd","Jal Patel",Director
2255,"Gujarat Gas Company Ltd","Ajit Kapadia",Director
2255,"Gujarat Gas Company Ltd","Shaleen Sharma","Managing Director"
2255,"Gujarat Gas Company Ltd","Rajeshwari Sharma","Company Secretary"
2255,"Gujarat Gas Company Ltd","Walter Simpson",Director
2255,"Gujarat Gas Company Ltd","Sudhir Mankad","Additional Director"
2290,"Bharat Petroleum Corporation Ltd","S K Joshi","Director (Finance)"
2290,"Bharat Petroleum Corporation Ltd","R K Singh","CMD & Director (Refineries)"
2290,"Bharat Petroleum Corporation Ltd","N Venkiteswaran","Director (Part-Time)"
2290,"Bharat Petroleum Corporation Ltd","S K Barua","Director (Part-Time)"
2290,"Bharat Petroleum Corporation Ltd","S V Kulkarni","Company Secretary"
2290,"Bharat Petroleum Corporation Ltd","I P S Anand","Director(PartTime NonOfficial)"
2290,"Bharat Petroleum Corporation Ltd","Haresh M Jagtiani","Director(PartTime NonOfficial)"
2290,"Bharat Petroleum Corporation Ltd","Alkesh Kumar Sharma","Nominee (Govt)"
2290,"Bharat Petroleum Corporation Ltd","K K Gupta","Executive Director (Marketing)"
2290,"Bharat Petroleum Corporation Ltd","B K Datta","Director (Refineries)"
2290,"Bharat Petroleum Corporation Ltd","S Varadarajan","Director (Finance)"
2290,"Bharat Petroleum Corporation Ltd","S P Gathoo","Director (Human Resources)"
2291,"MSTC Ltd","Subrata Kumar Ray","Company Secretary"
2291,"MSTC Ltd","A K Basu","Director (Finance)"
2291,"MSTC Ltd","L Siddhartha Singh","Nominee (Govt)"
2291,"MSTC Ltd","G S Chugh","Director(PartTime NonOfficial)"
2291,"MSTC Ltd","Anusua Basu","Director(PartTime NonOfficial)"
2291,"MSTC Ltd","S K Tripathi","Chairman & Managing Director"
2291,"MSTC Ltd","Dalip Singh","Nominee (Govt)"
2291,"MSTC Ltd","B B Singh","Director (Commercial)"
2292,"MMTC Ltd","Sunir Khurana","Director (Marketing)"
2292,"MMTC Ltd","Anil Baijal","Part Time Non Official Ind.Dir"
2292,"MMTC Ltd","Aruna Makhan","Part Time Non Official Ind.Dir"
2292,"MMTC Ltd","H L Zutshi","Part Time Non Official Ind.Dir"
2292,"MMTC Ltd","Manohar Balwani","Company Secretary"
2292,"MMTC Ltd","P K Chaudhery","Nominee (Govt)"
2292,"MMTC Ltd","Ved Prakash","Director (Marketing)"
2292,"MMTC Ltd","Rajeev Jaideva","Director (Personnel)"
2292,"MMTC Ltd","Vijay Laxmi Joshi","Chairman & Managing Director"
2292,"MMTC Ltd","Anil Razdan","Part Time Non Official Ind.Dir"
2292,"MMTC Ltd","G S Vedi","Part Time Non Official Ind.Dir"
2292,"MMTC Ltd","Arun Balakrishnan","Part Time Non Official Ind.Dir"
2292,"MMTC Ltd","S Krishnan","Part Time Non Official Ind.Dir"
2292,"MMTC Ltd","M G Gupta","Director (Finance)"
2292,"MMTC Ltd","Madhusudan Prasad","Part Time Dir.(Govt.Nominee)"
2292,"MMTC Ltd","Anita Agnihotri","Part Time Dir.(Govt.Nominee)"
2293,"Mahanagar Telephone Nigam Ltd","Ashok Kumar Garg","Chairman & Managing Director"
2293,"Mahanagar Telephone Nigam Ltd","Anita Soni","Director (Finance)"
2293,"Mahanagar Telephone Nigam Ltd","S P Pachauri","Director (Human Resources)"
2293,"Mahanagar Telephone Nigam Ltd","Venkitaraman S Iyer","Director (Part-Time)"
2293,"Mahanagar Telephone Nigam Ltd","Adit Jain","Director (Part-Time)"
2293,"Mahanagar Telephone Nigam Ltd","Rajan Saxena","Director (Part-Time)"
2293,"Mahanagar Telephone Nigam Ltd","Vijay Aggarwal","Director (Part-Time)"
2293,"Mahanagar Telephone Nigam Ltd","T S Narayanasami","Director (Part-Time)"
2293,"Mahanagar Telephone Nigam Ltd","Malay Shrivastava","Nominee (Govt)"
2293,"Mahanagar Telephone Nigam Ltd","Nirmala Pillai","Nominee (Govt)"
2293,"Mahanagar Telephone Nigam Ltd","S R Sayal","Company Secretary"
2293,"Mahanagar Telephone Nigam Ltd","Kuldip Singh","Director (Technical)"
2294,"BEML Ltd","P Dwarakanath","CMD & Director (Rail & Metro b"
2294,"BEML Ltd","M Pitchiah","Director (Finance)"
2294,"BEML Ltd","M Nellaiappan","Director (Human Resources)"
2294,"BEML Ltd","J P Singh",Director
2294,"BEML Ltd","J P Batra",Director
2294,"BEML Ltd","M B N Rao",Director
2294,"BEML Ltd","M E V Selvamm","Company Secretary"
2294,"BEML Ltd","Rekha Bhargava",Director
2294,"BEML Ltd","Noble Thamburaj",Director
2294,"BEML Ltd","Kanwal Nath",Director
2294,"BEML Ltd","Ramesh Bhat",Director
2294,"BEML Ltd","S Sadagopan",Director
2294,"BEML Ltd","Rashmi Verma","Nominee (Govt)"
2294,"BEML Ltd","C N Durgesh","Director(Mining & Const. Busi."
2294,"BEML Ltd","S C Pandey","Nominee (Govt)"
2294,"BEML Ltd","P R Naik","Director (Defence Business)"
2295,"Tata Communications Ltd","Subodh Bhargava",Chairman
2295,"Tata Communications Ltd","N Srinath",Director
2295,"Tata Communications Ltd","Kishor A Chaukar",Nominee
2295,"Tata Communications Ltd","Amal Ganguli",Director
2295,"Tata Communications Ltd","Vinod Kumar","Managing Director & CEO"
2295,"Tata Communications Ltd","S Ramadorai",Nominee
2295,"Tata Communications Ltd","Arun Gandhi",Nominee
2295,"Tata Communications Ltd","Ashok Jhunjhunwala",Nominee
2295,"Tata Communications Ltd","Uday B Desai",Director
2295,"Tata Communications Ltd","A K Mittal","Director (Non-Retiring)"
2295,"Tata Communications Ltd","Saurabh Tiwari","Director (Non-Retiring)"
2295,"Tata Communications Ltd","Satish Ranade","Company Secretary"
2297,"Rashtriya Chemicals & Fertilizers Ltd","Gautam Sen","Director (Finance)"
2297,"Rashtriya Chemicals & Fertilizers Ltd","V Rajagopalan","Nominee (Govt)"
2297,"Rashtriya Chemicals & Fertilizers Ltd","K C Prakash","Company Secretary"
2297,"Rashtriya Chemicals & Fertilizers Ltd","R G Rajan","Chairman & Managing Director"
2297,"Rashtriya Chemicals & Fertilizers Ltd","Shyam Lal Goyal","Nominee (Govt)"
2297,"Rashtriya Chemicals & Fertilizers Ltd","C M T Britto","Director (Technical)"
2298,"Bharat Electronics Ltd","M L Shanmukh","Director (Human Resources)"
2298,"Bharat Electronics Ltd","I V Sarma","Director (Research & Devplmnt)"
2298,"Bharat Electronics Ltd","C R Prakash","Company Secretary"
2298,"Bharat Electronics Ltd","H N Ramakrishna","Director (Marketing)"
2298,"Bharat Electronics Ltd","M S Ramachandran","Director (Part-Time)"
2298,"Bharat Electronics Ltd","V K Bhalla","Director (Part-Time)"
2298,"Bharat Electronics Ltd","Anil Razdan","Director (Part-Time)"
2298,"Bharat Electronics Ltd","Satyajeet Rajan","Govt Director-Part Time"
2298,"Bharat Electronics Ltd","Anil Kumar","Chairman & Managing Director"
2298,"Bharat Electronics Ltd","N Sitaram","Director(Parttime Non-officia)"
2298,"Bharat Electronics Ltd","Anurag Kumar","Director(Parttime Non-officia)"
2298,"Bharat Electronics Ltd","G Madhavan Nair","Director(Parttime Non-officia)"
2298,"Bharat Electronics Ltd","R Venkata Rao","Director(Parttime Non-officia)"
2298,"Bharat Electronics Ltd","S N Dash","Director(Parttime Non-officia)"
2298,"Bharat Electronics Ltd","S K Sharma",Director
2298,"Bharat Electronics Ltd","S P Kochhar","Govt Director-Part Time"
2298,"Bharat Electronics Ltd","Amol Newaskar",Director
2299,"Steel Authority of India Ltd","C S Verma",Chairman
2299,"Steel Authority of India Ltd","Devinder Kumar","Company Secretary"
2299,"Steel Authority of India Ltd","Deepak Nayyar","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","A K Goswami","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","S Machendranathan","Nominee (Govt)"
2299,"Steel Authority of India Ltd","Jagdish Khattar","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","Subrata Chaudhuri","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","S Mukherjee","Director (Commercial)"
2299,"Steel Authority of India Ltd","P C Jha","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","P K Sengupta","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","Upendra Prasad Singh",Nominee
2299,"Steel Authority of India Ltd","Anil Kumar Chaudhary","Director (Finance)"
2299,"Steel Authority of India Ltd","Isher Judge Ahluwalia","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","Sujit Banerjee","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","Arun Kumar Srivastava","Director(PartTime NonOfficial)"
2299,"Steel Authority of India Ltd","S S Mohanty","Director (Technical)"
2299,"Steel Authority of India Ltd","H S Pati","Director (Personnel)"
2299,"Steel Authority of India Ltd","T S Suresh","Executive Director"
2299,"Steel Authority of India Ltd","A K Pandey","Executive Director"
2300,"State Trading Corporation of India Ltd","N K Mathur","Chairman & Managing Director"
2300,"State Trading Corporation of India Ltd","M M Sharma","Director (Personnel)"
2300,"State Trading Corporation of India Ltd","Khaleel Rahim","Wholetime Director(Marketing)"
2300,"State Trading Corporation of India Ltd","Rakesh Kumar Gogia","Company Secretary"
2300,"State Trading Corporation of India Ltd","Proshanto Banerjee","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","R H Dholakia","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","Naresh Goyal","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","S C Tripathi","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","Udai N Abhyankar","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","Madhusudan Prasad","Official Director (Part time)"
2300,"State Trading Corporation of India Ltd","Subhash Chandra Saraf","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","B Kinnera Murthy","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","Jayendra Shah","Director(PartTime NonOfficial)"
2300,"State Trading Corporation of India Ltd","Anita Agnihotri","Official Director (Part time)"
2301,"Fertilizers & Chemicals Travancore Ltd","Deepak Singhal","Official Director (Part time)"
2301,"Fertilizers & Chemicals Travancore Ltd","Pratibha Karan","Director(Parttime Non-officia)"
2301,"Fertilizers & Chemicals Travancore Ltd","T M Jeyachandran","Director(Parttime Non-officia)"
2301,"Fertilizers & Chemicals Travancore Ltd","Khan Masood Ahamd","Director(Parttime Non-officia)"
2301,"Fertilizers & Chemicals Travancore Ltd","R K Mishra","Director(Parttime Non-officia)"
2301,"Fertilizers & Chemicals Travancore Ltd","B S Ghuman","Director(Parttime Non-officia)"
2301,"Fertilizers & Chemicals Travancore Ltd","B Bodeiah","Director(Parttime Non-officia)"
2301,"Fertilizers & Chemicals Travancore Ltd","S Balan","Director(Parttime Non-officia)"
2301,"Fertilizers & Chemicals Travancore Ltd","K V Balakrishnan Nair","Company Secretary"
2301,"Fertilizers & Chemicals Travancore Ltd","Sham Lal Goyal","Chairman & Managing Director"
2303,"Neyveli Lignite Corporation Ltd","A R Ansari","Chairman & Managing Director"
2303,"Neyveli Lignite Corporation Ltd","B Surender Mohan","Director (Mines)"
2303,"Neyveli Lignite Corporation Ltd","R Kandasamy","Director (Planning & Project)"
2303,"Neyveli Lignite Corporation Ltd","J Mahilselvan","Director (Power)"
2303,"Neyveli Lignite Corporation Ltd","Sanjay Govind Dhande","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","K Viswanath","Company Secretary"
2303,"Neyveli Lignite Corporation Ltd","S K Roongta","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","L N Vijayaraghavan","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","A P V N Sarma","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","M B N Rao","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","M M Sharma","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","V Murali","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","Sarat Kumar Acharya","Director (Personnel)"
2303,"Neyveli Lignite Corporation Ltd","R K Mishra","Director(PartTime NonOfficial)"
2303,"Neyveli Lignite Corporation Ltd","N Sundaradevan",Director
2303,"Neyveli Lignite Corporation Ltd","Zohra Chattedi","Additional Director"
2303,"Neyveli Lignite Corporation Ltd","Rakesh Kumar","Director (Finance)"
2304,"National Aluminium Company Ltd","Sundeep Kumar Nayak","Official Director (Part time)"
2304,"National Aluminium Company Ltd","B L Bagra","CMD & Director (Finance)"
2304,"National Aluminium Company Ltd","Joy Varghesh","Director (P & A)"
2304,"National Aluminium Company Ltd","Ansuman Das","Director (Commercial)"
2304,"National Aluminium Company Ltd","S K Srivastava","Official Director (Part time)"
2304,"National Aluminium Company Ltd","K N Ravindra","Company Secretary"
2304,"National Aluminium Company Ltd","A K Srivastava","Chairman & Managing Director"
2304,"National Aluminium Company Ltd","Ved Kumar Jain","Director(Parttime Non-officia)"
2304,"National Aluminium Company Ltd","P C Sharma","Director(Parttime Non-officia)"
2304,"National Aluminium Company Ltd","G P Joshi","Director(PartTime NonOfficial)"
2304,"National Aluminium Company Ltd","S S Khurana","Director(PartTime NonOfficial)"
2304,"National Aluminium Company Ltd","S S Mahapatra","Director (Production)"
2304,"National Aluminium Company Ltd","Madhukar Gupta","Director(PartTime NonOfficial)"
2304,"National Aluminium Company Ltd","Ghanshyam Hiralal Amin","Director(PartTime NonOfficial)"
2304,"National Aluminium Company Ltd","N R Mohanty","Director (Projt) & (Technical)"
2304,"National Aluminium Company Ltd","Arun Kumar","Official Director (Part time)"
2305,"Hindustan Petroleum Corporation Ltd","S Roy Choudhury","Chairman & Managing Director"
2305,"Hindustan Petroleum Corporation Ltd","V Viziasaradhi","Director (Human Resources)"
2305,"Hindustan Petroleum Corporation Ltd","B Mukherjee","Director (Finance)"
2305,"Hindustan Petroleum Corporation Ltd","L N Gupta",Director
2305,"Hindustan Petroleum Corporation Ltd","Shrikant M Bhosekar","Company Secretary"
2305,"Hindustan Petroleum Corporation Ltd","K Murli","Director (Refineries)"
2305,"Hindustan Petroleum Corporation Ltd","Gitesh K Shah","Director(PartTime NonOfficial)"
2305,"Hindustan Petroleum Corporation Ltd","S K Roongta","Director(PartTime NonOfficial)"
